The Missing Collector's Edition,114.99,129.99,144.99,,156596,https://www.pricecharting.com/game/nintendo-switch/the-missing-collector's-edition 
The Mummy Demastered,39.99,44.99,54.99,819976024749,1331687,https://www.pricecharting.com/game/nintendo-switch/the-mummy-demastered 
The Mummy Demastered Collector's Edition,ND,ND,ND,819976025821,1450416,https://www.pricecharting.com/game/nintendo-switch/the-mummy-demastered-collector's-edition 
The Outer Worlds,13.99,15.99,17.99,710425555176,72379,https://www.pricecharting.com/game/nintendo-switch/the-outer-worlds 
The Persistence,15.99,16.99,19.99,812303014666,214295,https://www.pricecharting.com/game/nintendo-switch/the-persistence 
The Princess Guide,24.99,29.99,39.99,810023032120,58037,https://www.pricecharting.com/game/nintendo-switch/the-princess-guide 
The Princess Guide Limited Edition,79.99,89.99,94.99,,155273,https://www.pricecharting.com/game/nintendo-switch/the-princess-guide-limited-edition 
The Raven Remastered,12.99,14.99,24.99,811994021946,53996,https://www.pricecharting.com/game/nintendo-switch/the-raven-remastered 
The Red Strings Club,ND,ND,ND,,2064692,https://www.pricecharting.com/game/nintendo-switch/the-red-strings-club 
The Red Strings Club Limited Run,ND,ND,ND,,2513817,https://www.pricecharting.com/game/nintendo-switch/the-red-strings-club-limited-run 
The Silver Case 2425 Deluxe Edition,ND,ND,ND,810023037262,2084312,https://www.pricecharting.com/game/nintendo-switch/the-silver-case-2425-deluxe-edition 
The Silver Case 2425 Limited Edition,ND,ND,ND,,1663012,https://www.pricecharting.com/game/nintendo-switch/the-silver-case-2425-limited-edition 
The Sisters: Party of the Year,ND,ND,ND,850340008927,2072893,https://www.pricecharting.com/game/nintendo-switch/the-sisters-party-of-the-year 
The Smurfs Mission Vileaf Collector's Edition,ND,ND,ND,850024479241,2839813,https://www.pricecharting.com/game/nintendo-switch/the-smurfs-mission-vileaf-collector's-edition 
The Smurfs Mission Vileaf Smurtastic Edition,ND,ND,ND,850024479067,2836922,https://www.pricecharting.com/game/nintendo-switch/the-smurfs-mission-vileaf-smurtastic-edition 
The Survivalists,17.99,17.99,19.99,812303013966,162022,https://www.pricecharting.com/game/nintendo-switch/the-survivalists 
The Takeover,ND,ND,ND,819976024732,2781043,https://www.pricecharting.com/game/nintendo-switch/the-takeover 
The Takeover Collector's Edition,ND,ND,ND,,2845501,https://www.pricecharting.com/game/nintendo-switch/the-takeover-collector's-edition 
The Talos Principle,ND,ND,ND,,2741940,https://www.pricecharting.com/game/nintendo-switch/the-talos-principle 
The Walking Dead Final Season Collector's Edition,69.99,79.99,109.99,,68675,https://www.pricecharting.com/game/nintendo-switch/the-walking-dead-final-season-collector's-edition 
The Walking Dead: Final Season,24.99,24.99,34.99,811949030399,58042,https://www.pricecharting.com/game/nintendo-switch/the-walking-dead-final-season 
The Wild at Heart,ND,ND,ND,,2989939,https://www.pricecharting.com/game/nintendo-switch/the-wild-at-heart 
Thea: The Awakening,24.99,29.99,29.99,819976023162,67538,https://www.pricecharting.com/game/nintendo-switch/thea-the-awakening 
Thimbleweed Park,44.99,79.99,109.99,819976020581,47046,https://www.pricecharting.com/game/nintendo-switch/thimbleweed-park 
Thimbleweed Park Big Box,89.99,99.99,144.99,,53786,https://www.pricecharting.com/game/nintendo-switch/thimbleweed-park-big-box 
This War of Mine Complete Edition,19.99,29.99,44.99,816819015667,58436,https://www.pricecharting.com/game/nintendo-switch/this-war-of-mine-complete-edition 
This is the Police,11.99,12.99,15.99,811994021113,42374,https://www.pricecharting.com/game/nintendo-switch/this-is-the-police 
This is the Police II,11.99,12.99,15.99,811994021540,50758,https://www.pricecharting.com/game/nintendo-switch/this-is-the-police-ii 
Thumper,34.99,44.99,54.99,819976021182,50729,https://www.pricecharting.com/game/nintendo-switch/thumper 
Thumper Collector's Edition,44.99,49.99,69.99,,50730,https://www.pricecharting.com/game/nintendo-switch/thumper-collector's-edition 
Time Management Game Collection,ND,ND,ND,850017102507,2708635,https://www.pricecharting.com/game/nintendo-switch/time-management-game-collection 
Timespinner,59.99,74.99,89.99,819976022974,66793,https://www.pricecharting.com/game/nintendo-switch/timespinner 
Tin & Kuna,16.99,19.99,24.99,,161730,https://www.pricecharting.com/game/nintendo-switch/tin-&-kuna 
Tiny Barbarian DX,13.99,19.99,24.99,867528000345,40248,https://www.pricecharting.com/game/nintendo-switch/tiny-barbarian-dx 
Tiny Metal Ultimate,59.99,69.99,84.99,819976023834,71952,https://www.pricecharting.com/game/nintendo-switch/tiny-metal-ultimate 
Tiny Troopers: Joint Ops XL,12.99,14.99,19.99,810810030254,59637,https://www.pricecharting.com/game/nintendo-switch/tiny-troopers-joint-ops-xl 
Titan Quest,15.99,16.99,24.99,811994021366,47108,https://www.pricecharting.com/game/nintendo-switch/titan-quest 
To The Moon,ND,ND,ND,819976025166,2183092,https://www.pricecharting.com/game/nintendo-switch/to-the-moon 
To The Moon Deluxe Edition,ND,ND,ND,819976025623,2244622,https://www.pricecharting.com/game/nintendo-switch/to-the-moon-deluxe-edition 
ToeJam and Earl: Back in the Groove,29.99,34.99,39.99,819976022349,58638,https://www.pricecharting.com/game/nintendo-switch/toejam-and-earl-back-in-the-groove 
ToeJam and Earl: Back in the Groove Collector's Edition,39.99,44.99,74.99,787177458284,62439,https://www.pricecharting.com/game/nintendo-switch/toejam-and-earl-back-in-the-groove-collector's-edition 
Toki Retrollector Edition,19.99,24.99,44.99,850340008125,53837,https://www.pricecharting.com/game/nintendo-switch/toki-retrollector-edition 
Tokyo 2020 Olympic Games,ND,ND,ND,010086770148,2245524,https://www.pricecharting.com/game/nintendo-switch/tokyo-2020-olympic-games 
Tokyo Mirage Sessions #FE Encore,34.99,34.99,44.99,045496596927,67536,https://www.pricecharting.com/game/nintendo-switch/tokyo-mirage-sessions-fe-encore 
Tokyo School Life,15.99,16.99,24.99,814737020640,62306,https://www.pricecharting.com/game/nintendo-switch/tokyo-school-life 
Tony Hawk's Pro Skater 1+2,ND,ND,ND,047875101845,2245525,https://www.pricecharting.com/game/nintendo-switch/tony-hawk's-pro-skater-1+2 
Tormented Souls,ND,ND,ND,814737021449,2290994,https://www.pricecharting.com/game/nintendo-switch/tormented-souls 
Touhou Genso Wanderer Reloaded,24.99,34.99,59.99,810023031024,47072,https://www.pricecharting.com/game/nintendo-switch/touhou-genso-wanderer-reloaded 
Touhou Genso Wanderer Reloaded Limited Edition,59.99,69.99,94.99,,53783,https://www.pricecharting.com/game/nintendo-switch/touhou-genso-wanderer-reloaded-limited-edition 
Touhou Kobuto V: Burst Battle,9.99,14.99,19.99,813633019734,40250,https://www.pricecharting.com/game/nintendo-switch/touhou-kobuto-v-burst-battle 
Touhou Kobuto V: Burst Battle Limited Edition,39.99,49.99,74.99,,42365,https://www.pricecharting.com/game/nintendo-switch/touhou-kobuto-v-burst-battle-limited-edition 
TowerFall Best Buy Edition,ND,ND,ND,819976025111,2311941,https://www.pricecharting.com/game/nintendo-switch/towerfall-best-buy-edition 
Towerfall,ND,ND,ND,,2245279,https://www.pricecharting.com/game/nintendo-switch/towerfall 
Towerfall Collector's Edition,ND,ND,ND,,2318924,https://www.pricecharting.com/game/nintendo-switch/towerfall-collector's-edition 
Trailblazers,13.99,13.99,19.99,887195000530,53757,https://www.pricecharting.com/game/nintendo-switch/trailblazers 
Transformers: Battlegrounds,12.99,17.99,19.99,819338020976,161938,https://www.pricecharting.com/game/nintendo-switch/transformers-battlegrounds 
Transistor,29.99,44.99,54.99,819976022585,64017,https://www.pricecharting.com/game/nintendo-switch/transistor 
Transistor Collector's Edition,119.99,139.99,149.99,,66589,https://www.pricecharting.com/game/nintendo-switch/transistor-collector's-edition 
Travis Strikes Again: No More Heroes,44.99,54.99,74.99,045496593025,53993,https://www.pricecharting.com/game/nintendo-switch/travis-strikes-again-no-more-heroes 
Trials Rising Gold Edition,8.99,10.99,15.99,887256037123887256037130,54992,https://www.pricecharting.com/game/nintendo-switch/trials-rising-gold-edition 
Trials of Mana,16.99,19.99,24.99,662248923468662248923475,70918,https://www.pricecharting.com/game/nintendo-switch/trials-of-mana 
Tribute Treasure Box,84.99,94.99,124.99,,53792,https://www.pricecharting.com/game/nintendo-switch/tribute-treasure-box 
Trigger Witch,ND,ND,ND,,2914415,https://www.pricecharting.com/game/nintendo-switch/trigger-witch 
Trigger Witch Limited Edition,ND,ND,ND,,2884441,https://www.pricecharting.com/game/nintendo-switch/trigger-witch-limited-edition 
Trine 4: The Nightmare Prince,7.99,11.99,13.99,814290014810,67694,https://www.pricecharting.com/game/nintendo-switch/trine-4-the-nightmare-prince 
Trine Series 1-3,29.99,34.99,64.99,653341129314,67693,https://www.pricecharting.com/game/nintendo-switch/trine-series-1-3 
Trine: Ultimate Collection,11.99,14.99,19.99,814290014841,67382,https://www.pricecharting.com/game/nintendo-switch/trine-ultimate-collection 
Troll and I,7.99,10.99,14.99,814290013677,38562,https://www.pricecharting.com/game/nintendo-switch/troll-and-i 
Trollhunters: Defenders of Arcadia,11.99,12.99,16.99,819338020914,156471,https://www.pricecharting.com/game/nintendo-switch/trollhunters-defenders-of-arcadia 
Tropico 6: Nintendo Switch Edition,ND,ND,ND,816819018279,1663040,https://www.pricecharting.com/game/nintendo-switch/tropico-6-nintendo-switch-edition 
Trover Saves the Universe,ND,ND,ND,819976025128,2056926,https://www.pricecharting.com/game/nintendo-switch/trover-saves-the-universe 
Trover Saves the Universe Collector's Edition,ND,ND,ND,,2244623,https://www.pricecharting.com/game/nintendo-switch/trover-saves-the-universe-collector's-edition 
Truberbrook,10.99,15.99,24.99,819335020313,58271,https://www.pricecharting.com/game/nintendo-switch/truberbrook 
Truck Racing Championship,19.99,24.99,34.99,,72817,https://www.pricecharting.com/game/nintendo-switch/truck-racing-championship 
Tsum Tsum Disney Joycons,-.01,-.01,-.01,,162033,https://www.pricecharting.com/game/nintendo-switch/tsum-tsum-disney-joycons 
Tsum Tsum Festival,13.99,15.99,19.99,722674840156,65506,https://www.pricecharting.com/game/nintendo-switch/tsum-tsum-festival 
Turnip Boy Commits Tax Evasion,ND,ND,ND,812303016523,2831229,https://www.pricecharting.com/game/nintendo-switch/turnip-boy-commits-tax-evasion 
Turok,59.99,79.99,99.99,819976023001,66898,https://www.pricecharting.com/game/nintendo-switch/turok 
Turok & Turok 2 Double Pack,109.99,124.99,149.99,,66894,https://www.pricecharting.com/game/nintendo-switch/turok-&-turok-2-double-pack 
Turok 2 Seeds of Evil,44.99,54.99,64.99,819976023018,66899,https://www.pricecharting.com/game/nintendo-switch/turok-2-seeds-of-evil 
Turok 2 Seeds of Evil Classic Edition,74.99,84.99,129.99,,66902,https://www.pricecharting.com/game/nintendo-switch/turok-2-seeds-of-evil-classic-edition 
Turok Classic Edition,89.99,104.99,124.99,,66900,https://www.pricecharting.com/game/nintendo-switch/turok-classic-edition 
Turrican Flashback,24.99,29.99,34.99,,1125094,https://www.pricecharting.com/game/nintendo-switch/turrican-flashback 
Two Point Hospital,24.99,24.99,34.99,010086770124,68828,https://www.pricecharting.com/game/nintendo-switch/two-point-hospital 
Ty The Tasmanian Tiger HD + Ty The Tasmanian Tiger 2: Bush Rescue HD Bundle,ND,ND,ND,812303016615,2736752,https://www.pricecharting.com/game/nintendo-switch/ty-the-tasmanian-tiger-hd-+-ty-the-tasmanian-tiger-2-bush-rescue-hd-bundle 
Ty the Tasmanian Tiger HD,ND,ND,ND,812303016608,2736751,https://www.pricecharting.com/game/nintendo-switch/ty-the-tasmanian-tiger-hd 
Ugly Dolls,8.99,9.99,13.99,819338020693,58289,https://www.pricecharting.com/game/nintendo-switch/ugly-dolls 
Ultimate Chicken Horse: A-Neigh-Versary Edition,ND,ND,ND,819335021082,2392952,https://www.pricecharting.com/game/nintendo-switch/ultimate-chicken-horse-a-neigh-versary-edition 
Ultimate Enhanced Edition Collector's Pack,194.99,204.99,369.99,,67510,https://www.pricecharting.com/game/nintendo-switch/ultimate-enhanced-edition-collector's-pack 
Ultra Street Fighter II: The Final Challengers,34.99,39.99,94.99,045496590581,37608,https://www.pricecharting.com/game/nintendo-switch/ultra-street-fighter-ii-the-final-challengers 
Umihara Kawase BaZooKa Steelbook Edition,ND,ND,ND,850010758268,2158265,https://www.pricecharting.com/game/nintendo-switch/umihara-kawase-bazooka-steelbook-edition 
Umihara Kawase Bazooka,ND,ND,ND,850010758046,1925868,https://www.pricecharting.com/game/nintendo-switch/umihara-kawase-bazooka 
Umihara Kawase Fresh,12.99,15.99,24.99,852961008140,61907,https://www.pricecharting.com/game/nintendo-switch/umihara-kawase-fresh 
Umihara Kawase Fresh SFC Launch Edition,34.99,39.99,49.99,,61910,https://www.pricecharting.com/game/nintendo-switch/umihara-kawase-fresh-sfc-launch-edition 
Unbox: Newbie's Adventure,10.99,11.99,15.99,819335020023,58000,https://www.pricecharting.com/game/nintendo-switch/unbox-newbie's-adventure 
Under Night In-Birth Exe: Late Cl-R,19.99,24.99,34.99,853736006842,68748,https://www.pricecharting.com/game/nintendo-switch/under-night-in-birth-exe-late-cl-r 
Under Night In-Birth Exe: Late Cl-R Collector's Edition,39.99,44.99,59.99,853736006873,68833,https://www.pricecharting.com/game/nintendo-switch/under-night-in-birth-exe-late-cl-r-collector's-edition 
Undernauts: Labyrinth of Yomi,ND,ND,ND,810075730074,2728500,https://www.pricecharting.com/game/nintendo-switch/undernauts-labyrinth-of-yomi 
Undertale,24.99,29.99,39.99,850055007420,52186,https://www.pricecharting.com/game/nintendo-switch/undertale 
Undertale Collector's Edition,89.99,104.99,124.99,,52187,https://www.pricecharting.com/game/nintendo-switch/undertale-collector's-edition 
Unicorn Princess,15.99,17.99,24.99,814290015510,72818,https://www.pricecharting.com/game/nintendo-switch/unicorn-princess 
Untitled Goose Game,16.99,19.99,24.99,811949032621,160556,https://www.pricecharting.com/game/nintendo-switch/untitled-goose-game 
Untitled Goose Game Lovely Edition,24.99,29.99,34.99,850971008969,162066,https://www.pricecharting.com/game/nintendo-switch/untitled-goose-game-lovely-edition 
Urban Trial Tricky,ND,ND,ND,814290017118,2254374,https://www.pricecharting.com/game/nintendo-switch/urban-trial-tricky 
V-Rally 4,39.99,49.99,74.99,814290014445,54492,https://www.pricecharting.com/game/nintendo-switch/v-rally-4 
VOEZ,24.99,44.99,54.99,897790002136,49636,https://www.pricecharting.com/game/nintendo-switch/voez 
Va-11 Hall-A Collector's Edition,159.99,179.99,244.99,,72254,https://www.pricecharting.com/game/nintendo-switch/va-11-hall-a-collector's-edition 
Va-11 Hall-A Limited Run,54.99,59.99,84.99,819976023377,69302,https://www.pricecharting.com/game/nintendo-switch/va-11-hall-a-limited-run 
Valfaris,17.99,24.99,34.99,819335020566,65642,https://www.pricecharting.com/game/nintendo-switch/valfaris 
Valkyria Chronicles 4,24.99,34.99,74.99,010086770834,50769,https://www.pricecharting.com/game/nintendo-switch/valkyria-chronicles-4 
Valkyria Chronicles 4 Memoirs From Battle Edition,64.99,74.99,94.99,010086770858,50772,https://www.pricecharting.com/game/nintendo-switch/valkyria-chronicles-4-memoirs-from-battle-edition 
Vampyr,13.99,15.99,17.99,859529007379,66857,https://www.pricecharting.com/game/nintendo-switch/vampyr 
Very Very Valet,ND,ND,ND,812303015762,1935127,https://www.pricecharting.com/game/nintendo-switch/very-very-valet 
Victor Vran Overkill Edition,19.99,24.99,44.99,810810030186,58145,https://www.pricecharting.com/game/nintendo-switch/victor-vran-overkill-edition 
Victor Vran Overkill Edition Motorhead Collector's Edition,-.01,-.01,-.01,,58208,https://www.pricecharting.com/game/nintendo-switch/victor-vran-overkill-edition-motorhead-collector's-edition 
Vintage Star Wired Controller,ND,ND,ND,,1665354,https://www.pricecharting.com/game/nintendo-switch/vintage-star-wired-controller 
Vitamin Connection,19.99,24.99,34.99,,71940,https://www.pricecharting.com/game/nintendo-switch/vitamin-connection 
Vitamin Connection Collector's Edition,84.99,99.99,129.99,819976023612,162142,https://www.pricecharting.com/game/nintendo-switch/vitamin-connection-collector's-edition 
Void Bastards,17.99,24.99,34.99,812303014901,156581,https://www.pricecharting.com/game/nintendo-switch/void-bastards 
WRC 8,19.99,19.99,34.99,814290015084,72819,https://www.pricecharting.com/game/nintendo-switch/wrc-8 
WRC 9,ND,ND,ND,814290015855,1935114,https://www.pricecharting.com/game/nintendo-switch/wrc-9 
WWE 2K Battlegrounds,8.99,10.99,13.99,710425555985,156146,https://www.pricecharting.com/game/nintendo-switch/wwe-2k-battlegrounds 
WWE 2K18,34.99,34.99,59.99,710425459535,42375,https://www.pricecharting.com/game/nintendo-switch/wwe-2k18 
